"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","HerkunftCd","HerkunftLang","Kon2AggSort_noDM","Kon2AggCd_noDM","Kon2AggLang_noDM","AnzBestWir"
1998,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",704
1998,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",453
1998,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",256
1998,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1998,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",110
1998,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",61
1998,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",414
1998,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",255
1998,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",188
1998,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",14
1998,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",85
1998,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",102
1998,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1008
1998,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",729
1998,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",569
1998,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",54
1998,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",407
1998,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",560
1998,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",455
1998,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",405
1998,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",304
1998,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",39
1998,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",209
1998,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",448
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",356
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",295
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",249
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",13
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",233
1998,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",203
1998,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",609
1998,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",499
1998,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",500
1998,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",62
1998,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",467
1998,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",687
1998,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",783
1998,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",678
1998,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",511
1998,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",53
1998,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",330
1998,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",528
1998,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",694
1998,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",541
1998,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",378
1998,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",31
1998,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",320
1998,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",378
1998,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",166
1998,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",107
1998,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",74
1998,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",4
1998,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",57
1998,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",180
1998,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",737
1998,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",403
1998,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",331
1998,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",22
1998,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",346
1998,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",207
1998,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",866
1998,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",653
1998,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",366
1998,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",24
1998,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",416
1998,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",339
1998,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1875
1998,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",1449
1998,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",762
1998,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",81
1998,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",810
1998,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",841
1998,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",570
1998,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",477
1998,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",306
1998,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",32
1998,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",241
1998,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",282
1998,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1041
1998,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",699
1998,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",447
1998,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
1998,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",296
1998,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",277
1998,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",985
1998,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",635
1998,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",488
1998,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",30
1998,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",219
1998,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",302
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",537
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",492
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",256
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",39
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",364
1998,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",519
1998,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",406
1998,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",282
1998,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",187
1998,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",18
1998,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",256
1998,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",382
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",904
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",644
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",389
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",274
1998,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",291
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",505
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",347
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",269
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",24
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",293
1998,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",335
1998,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",538
1998,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",450
1998,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",254
1998,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",32
1998,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",347
1998,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",390
1998,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",330
1998,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",252
1998,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",195
1998,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",18
1998,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",120
1998,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",161
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",542
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",502
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",303
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",34
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",201
1998,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",327
1998,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",608
1998,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",533
1998,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",284
1998,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",31
1998,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",277
1998,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",277
1998,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",396
1998,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",301
1998,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",195
1998,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",22
1998,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",135
1998,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",246
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",227
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",226
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",88
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",4
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",78
1998,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",53
1998,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1152
1998,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",869
1998,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",523
1998,236,"Köschenrüti",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",39
1998,236,"Köschenrüti",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",368
1998,236,"Köschenrüti",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",486
1998,237,"Schwandenholz",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",878
1998,237,"Schwandenholz",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",647
1998,237,"Schwandenholz",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",416
1998,237,"Schwandenholz",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",20
1998,237,"Schwandenholz",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",338
1998,237,"Schwandenholz",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",396
1998,238,"Felsenrain",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",453
1998,238,"Felsenrain",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",372
1998,238,"Felsenrain",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",176
1998,238,"Felsenrain",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",18
1998,238,"Felsenrain",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",191
1998,238,"Felsenrain",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",296
1998,239,"Höhenring",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1049
1998,239,"Höhenring",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",745
1998,239,"Höhenring",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",513
1998,239,"Höhenring",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
1998,239,"Höhenring",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",281
1998,239,"Höhenring",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",380
1998,240,"Ausserdorfstrasse",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",255
1998,240,"Ausserdorfstrasse",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",154
1998,240,"Ausserdorfstrasse",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",114
1998,240,"Ausserdorfstrasse",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",8
1998,240,"Ausserdorfstrasse",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",64
1998,240,"Ausserdorfstrasse",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",99
1998,241,"Eichrain",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",794
1998,241,"Eichrain",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",561
1998,241,"Eichrain",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",393
1998,241,"Eichrain",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",45
1998,241,"Eichrain",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",505
1998,241,"Eichrain",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",746
1998,242,"Ettenfeld",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",228
1998,242,"Ettenfeld",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",192
1998,242,"Ettenfeld",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",116
1998,242,"Ettenfeld",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",9
1998,242,"Ettenfeld",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",106
1998,242,"Ettenfeld",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",177
1998,243,"Grünhaldenstrasse",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",454
1998,243,"Grünhaldenstrasse",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",366
1998,243,"Grünhaldenstrasse",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",212
1998,243,"Grünhaldenstrasse",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",28
1998,243,"Grünhaldenstrasse",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",248
1998,243,"Grünhaldenstrasse",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",682
1998,244,"Leutschenbach",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",147
1998,244,"Leutschenbach",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",168
1998,244,"Leutschenbach",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",71
1998,244,"Leutschenbach",119,"Seebach",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",28
1998,244,"Leutschenbach",119,"Seebach",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",107
1998,244,"Leutschenbach",119,"Seebach",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",187
1998,247,"Hagenholz",121,"Saatlen",12,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",726
1998,247,"Hagenholz",121,"Saatlen",12,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",460
1998,247,"Hagenholz",121,"Saatlen",12,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",236
1998,247,"Hagenholz",121,"Saatlen",12,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",19
1998,247,"Hagenholz",121,"Saatlen",12,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",227
1998,247,"Hagenholz",121,"Saatlen",12,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",192
1998,248,"Dreispitz",121,"Saatlen",12,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1277
1998,248,"Dreispitz",121,"Saatlen",12,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",903
1998,248,"Dreispitz",121,"Saatlen",12,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",519
1998,248,"Dreispitz",121,"Saatlen",12,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",31
1998,248,"Dreispitz",121,"Saatlen",12,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",401
1998,248,"Dreispitz",121,"Saatlen",12,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",490
1998,249,"Auzelg",121,"Saatlen",12,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",253
1998,249,"Auzelg",121,"Saatlen",12,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",192
